,label
29630,other
29631,love
29632,love
29633,love
29634,other
29635,other
29636,other
29637,love
29638,other
29639,other
29640,other
29641,happiness
29642,love
29643,love
29644,worry
29645,love
29646,other
29647,other
29648,love
29649,other
29650,love
29651,happiness
29652,other
29653,other
29654,other
29655,love
29656,sadness
29657,happiness
29658,other
29659,love
29660,love
29661,other
29662,other
29663,worry
29664,sadness
29665,happiness
29666,other
29667,other
29668,worry
29669,other
29670,sadness
29671,other
29672,happiness
29673,other
29674,other
29675,happiness
29676,other
29677,other
29678,other
29679,other
29680,happiness
29681,happiness
29682,love
29683,happiness
29684,other
29685,happiness
29686,happiness
29687,love
29688,love
29689,other
29690,other
29691,happiness
29692,happiness
29693,other
29694,other
29695,happiness
29696,other
29697,other
29698,other
29699,happiness
29700,happiness
29701,other
29702,happiness
29703,other
29704,happiness
29705,love
29706,love
29707,other
29708,other
29709,other
29710,other
29711,other
29712,worry
29713,other
29714,love
29715,sadness
29716,other
29717,worry
29718,other
29719,other
29720,other
29721,worry
29722,other
29723,happiness
29724,worry
29725,love
29726,worry
29727,happiness
29728,love
29729,happiness
29730,other
29731,sadness
29732,other
29733,other
29734,happiness
29735,other
29736,worry
29737,love
29738,worry
29739,happiness
29740,worry
29741,happiness
29742,love
29743,worry
29744,other
29745,love
29746,other
29747,happiness
29748,happiness
29749,other
29750,love
29751,happiness
29752,love
29753,happiness
29754,worry
29755,worry
29756,other
29757,other
29758,love
29759,other
29760,worry
29761,happiness
29762,other
29763,worry
29764,happiness
29765,love
29766,other
29767,happiness
29768,other
29769,other
29770,other
29771,love
29772,worry
29773,love
29774,other
29775,love
29776,other
29777,love
29778,other
29779,love
29780,happiness
29781,happiness
29782,other
29784,worry
29785,other
29786,worry
29787,happiness
29788,other
29789,happiness
29790,other
29791,love
29792,love
29793,other
29794,other
29795,other
29796,other
29797,other
29798,happiness
29799,sadness
29800,love
29801,happiness
29802,other
29803,love
29804,other
29805,love
29806,happiness
29807,worry
29808,worry
29809,other
29810,other
29811,other
29812,other
29813,other
29814,other
29815,other
29816,love
29817,love
29818,other
29819,other
29820,happiness
29821,happiness
29822,other
29823,other
29824,happiness
29825,worry
29826,other
29827,worry
29828,happiness
29829,worry
29830,love
29831,other
29832,happiness
29833,other
29834,other
29835,happiness
29836,happiness
29837,other
29838,worry
29839,other
29840,worry
29841,happiness
29842,worry
29843,other
29844,happiness
29845,other
29846,other
29847,other
29848,other
29849,other
29850,worry
29851,other
29852,other
29853,love
29854,happiness
29855,other
29856,other
29857,other
29858,other
29859,sadness
29860,other
29861,other
29862,happiness
29863,love
29864,happiness
29865,worry
29866,happiness
29867,other
29868,worry
29870,other
29871,other
29872,happiness
29873,love
29874,worry
29875,other
29876,happiness
29877,love
29878,love
29879,other
29880,worry
29881,worry
29882,worry
29883,other
29884,love
29885,worry
29886,happiness
29887,other
29888,worry
29889,worry
29890,worry
29891,other
29892,other
29893,other
29894,other
29895,other
29896,love
29897,other
29898,happiness
29899,other
29900,sadness
29901,worry
29902,other
29903,other
29904,other
29905,happiness
29906,other
29907,other
29908,other
29909,worry
29910,love
29911,other
29912,happiness
29913,love
29914,other
29915,other
29916,other
29917,other
29918,happiness
29919,happiness
29920,sadness
29921,other
29922,love
29923,other
29924,happiness
29925,other
29926,worry
29927,love
29928,love
29929,worry
29930,other
29931,other
29932,other
29933,love
29934,happiness
29935,other
29936,love
29937,other
29938,love
29939,worry
29940,happiness
29941,other
29942,worry
29943,worry
29944,other
29945,worry
29946,other
29947,other
29948,happiness
29949,other
29950,other
29951,other
29952,love
29953,other
29954,other
29955,happiness
29956,love
29957,love
29958,happiness
29959,happiness
29960,happiness
29961,worry
29962,other
29963,love
29964,happiness
29965,other
29966,worry
29967,other
29968,other
29969,worry
29970,other
29971,other
29972,worry
29973,love
29974,worry
29975,happiness
29976,happiness
29977,other
29978,other
29979,love
29980,other
29981,happiness
29982,worry
29983,worry
29984,other
29985,happiness
29986,other
29987,other
29988,other
29989,love
29990,other
29991,happiness
29992,love
29993,other
29994,other
29995,happiness
29996,sadness
29997,happiness
29998,other
29999,happiness
30000,other
30001,worry
30002,other
30003,worry
30004,love
30005,happiness
30006,worry
30007,other
30008,love
30009,love
30010,other
30011,other
30012,other
30013,other
30014,love
30015,love
30016,happiness
30017,love
30018,happiness
30019,other
30020,love
30021,happiness
30022,other
30023,other
30024,other
30025,happiness
30026,other
30027,other
30028,other
30029,other
30030,happiness
30031,happiness
30032,worry
30033,love
30034,worry
30035,other
30036,other
30037,worry
30038,other
30039,other
30040,love
30041,sadness
30042,other
30043,other
30044,happiness
30045,other
30046,sadness
30047,love
30048,other
30049,happiness
30050,other
30051,other
30052,other
30053,other
30054,happiness
30055,other
30056,other
30057,other
30058,other
30059,other
30060,other
30061,other
30062,other
30063,happiness
30064,other
30065,other
30066,other
30067,other
30068,love
30069,other
30070,other
30071,other
30072,happiness
30073,other
30074,other
30075,love
30076,worry
30077,other
30078,other
30079,other
30080,happiness
30081,worry
30082,love
30083,love
30084,worry
30085,other
30086,happiness
30087,love
30088,other
30089,worry
30090,love
30091,happiness
30092,love
30093,other
30094,other
30095,happiness
30096,other
30097,sadness
30098,other
30099,love
30100,worry
30101,other
30102,worry
30103,worry
30104,other
30105,happiness
30106,other
30107,love
30108,love
30109,other
30110,other
30111,happiness
30112,happiness
30113,happiness
30114,worry
30115,love
30116,happiness
30117,other
30118,worry
30119,other
30120,love
30121,other
30122,love
30123,happiness
30124,happiness
30125,love
30126,love
30127,happiness
30128,other
30129,happiness
30130,worry
30131,other
30132,other
30133,love
30134,other
30135,happiness
30136,worry
30137,other
30138,worry
30139,other
30140,other
30141,happiness
30142,happiness
30143,worry
30144,love
30145,love
30146,sadness
30147,other
30148,happiness
30149,other
30150,worry
30151,love
30152,worry
30153,other
30154,happiness
30155,other
30156,other
30157,other
30158,other
30159,other
30160,happiness
30161,other
30162,worry
30163,love
30164,love
30165,other
30166,other
30167,happiness
30168,love
30169,happiness
30170,other
30171,other
30172,other
30173,love
30174,love
30175,other
30176,other
30177,happiness
30178,other
30179,other
30180,other
30181,other
30182,other
30183,happiness
30184,worry
30185,other
30186,other
30187,other
30188,other
30189,love
30190,other
30191,happiness
30192,other
30193,worry
30194,love
30195,other
30196,love
30197,other
30198,other
30199,worry
30200,love
30201,worry
30202,other
30203,sadness
30204,other
30205,other
30206,other
30207,other
30208,other
30209,other
30210,happiness
30211,other
30212,worry
30213,love
30214,worry
30215,love
30216,happiness
30217,other
30218,other
30219,happiness
30220,happiness
30221,happiness
30222,happiness
30223,other
30224,happiness
30225,other
30226,other
30227,love
30228,love
30229,other
30230,other
30231,other
30232,other
30233,happiness
30234,other
30235,other
30236,other
30237,love
30238,happiness
30239,love
30240,other
30241,other
30242,happiness
30243,happiness
30244,other
30245,other
30246,love
30247,happiness
30248,other
30249,worry
30250,love
30251,love
30252,happiness
30253,other
30254,love
30255,other
30256,other
30258,other
30259,worry
30260,other
30261,sadness
30262,other
30263,other
30264,happiness
30265,other
30266,worry
30267,other
30268,other
30269,happiness
30270,other
30271,other
30272,other
30273,worry
30274,other
30275,happiness
30276,other
30277,happiness
30278,other
30279,happiness
30280,happiness
30281,happiness
30282,other
30283,other
30284,worry
30285,love
30286,other
30287,other
30288,worry
30289,love
30290,happiness
30291,worry
30292,love
30293,other
30294,other
30295,sadness
30296,other
30297,other
30298,other
30299,other
30300,worry
30301,happiness
30302,love
30303,other
30304,happiness
30305,worry
30306,other
30307,worry
30308,worry
30309,happiness
30310,other
30311,other
30312,happiness
30313,happiness
30314,love
30315,other
30316,other
30317,happiness
30318,worry
30319,sadness
30320,love
30321,other
30322,other
30323,happiness
30324,other
30325,happiness
30326,other
30327,other
30328,other
30329,other
30330,happiness
30331,other
30332,other
30333,love
30334,other
30335,other
30336,happiness
30337,other
30338,happiness
30339,other
30340,other
30341,other
30342,other
30343,happiness
30344,other
30345,other
30346,love
30347,other
30348,sadness
30349,other
30350,happiness
30351,worry
30352,happiness
30353,love
30354,love
30355,other
30356,sadness
30357,other
30358,other
30359,happiness
30360,other
30361,other
30362,other
30363,other
30364,sadness
30365,love
30366,worry
30367,other
30368,other
30369,other
30370,love
30371,other
30372,happiness
30373,other
30374,other
30375,happiness
30376,other
30377,happiness
30378,worry
30379,other
30381,other
30382,other
30383,other
30384,happiness
30385,other
30386,love
30387,love
30388,love
30389,worry
30390,love
30391,worry
30392,happiness
30393,other
30394,other
30395,happiness
30396,happiness
30397,other
30398,other
30399,other
30400,happiness
30401,other
30402,worry
30403,other
30404,other
30405,other
30406,other
30407,worry
30408,sadness
30409,happiness
30410,other
30411,love
30412,love
30413,worry
30414,other
30415,other
30416,happiness
30417,happiness
30418,love
30419,other
30420,love
30421,other
30422,other
30423,other
30424,other
30425,sadness
30426,other
30427,other
30428,other
30429,love
30430,other
30431,other
30432,love
30433,love
30434,happiness
30435,happiness
30436,happiness
30437,other
30438,other
30439,love
30440,other
30441,happiness
30442,worry
30443,happiness
30444,happiness
30445,happiness
30446,other
30447,other
30448,happiness
30449,happiness
30450,worry
30451,love
30452,sadness
30453,other
30454,happiness
30455,worry
30456,happiness
30457,happiness
30458,happiness
30459,happiness
30460,other
30461,other
30462,other
30463,other
30464,happiness
30465,other
30466,happiness
30467,other
30468,other
30469,sadness
30470,happiness
30471,happiness
30472,other
30473,other
30474,other
30475,sadness
30476,other
30477,love
30478,other
30479,love
30480,happiness
30481,love
30482,happiness
30483,worry
30484,other
30485,other
30486,sadness
30487,other
30488,other
30489,love
30490,happiness
30491,love
30492,happiness
30493,other
30494,other
30495,other
30496,worry
30497,love
30498,happiness
30499,worry
30500,worry
30501,worry
30502,other
30503,other
30504,happiness
30505,happiness
30506,other
30507,happiness
30508,love
30509,other
30510,happiness
30511,love
30512,other
30513,worry
30514,other
30515,other
30516,happiness
30517,happiness
30518,other
30519,happiness
30520,other
30521,other
30522,other
30523,other
30524,love
30525,worry
30526,other
30527,love
30528,happiness
30529,love
30530,love
30531,other
30532,other
30533,other
30534,worry
30535,other
30536,love
30537,worry
30538,worry
30539,worry
30540,happiness
30541,other
30542,other
30543,other
30544,worry
30545,worry
30546,other
30547,other
30548,happiness
30549,other
30550,love
30551,other
30552,other
30553,other
30554,other
30555,other
30556,other
30557,love
30558,other
30559,happiness
30560,other
30561,sadness
30562,happiness
30563,happiness
30564,happiness
30565,happiness
30566,love
30567,happiness
30568,love
30569,other
30570,other
30571,happiness
30572,other
30573,other
30574,other
30575,love
30576,happiness
30577,love
30578,happiness
30579,love
30580,happiness
30581,happiness
30582,sadness
30583,other
30584,happiness
30585,other
30586,happiness
30587,other
30588,happiness
30589,other
30590,other
30591,love
30592,other
30593,other
30594,happiness
30595,happiness
30596,other
30597,happiness
30598,happiness
30599,other
30600,happiness
30601,other
30602,other
30603,other
30604,happiness
30605,love
30606,worry
30607,other
30608,happiness
30609,other
30610,worry
30611,other
30612,other
30613,other
30614,other
30615,other
30616,other
30617,other
30618,worry
30619,worry
30620,love
30621,happiness
30622,happiness
30623,love
30624,happiness
30625,other
30626,love
30627,love
30628,other
30629,happiness
30630,happiness
30631,other
30632,sadness
30633,other
30634,other
30635,other
30636,happiness
30637,worry
30638,happiness
30639,other
30640,other
30641,happiness
30642,love
30643,love
30644,happiness
30645,love
30646,love
30647,love
30648,worry
30649,other
30650,worry
30651,other
30652,happiness
30653,other
30654,other
30655,happiness
30656,other
30657,worry
30658,sadness
30659,sadness
30660,other
30661,other
30662,other
30663,happiness
30664,happiness
30665,other
30666,other
30667,other
30668,love
30669,other
30670,happiness
30671,worry
30672,other
30673,happiness
30674,happiness
30675,other
30676,love
30677,happiness
30678,love
30679,love
30680,other
30681,happiness
30682,sadness
30683,other
30684,sadness
30685,other
30686,other
30687,other
30688,happiness
30689,other
30690,other
30691,love
30692,happiness
30693,sadness
30694,other
30695,other
30696,sadness
30697,happiness
30698,other
30699,happiness
30700,worry
30701,worry
30702,love
30703,other
30704,worry
30705,other
30706,other
30707,love
30708,worry
30709,other
30710,other
30711,love
30712,other
30713,other
30714,happiness
30715,happiness
30716,worry
30717,other
30718,other
30719,other
30720,other
30721,other
30722,other
30723,happiness
30724,other
30725,happiness
30726,other
30727,other
30728,happiness
30729,other
30730,happiness
30731,worry
30732,other
30733,other
30734,other
30735,other
30736,worry
30737,other
30738,sadness
30739,happiness
30740,happiness
30741,worry
30742,other
30743,love
30744,other
30745,worry
30746,other
30747,other
30748,love
30749,other
30750,other
30751,other
30752,sadness
30753,love
30754,other
30755,other
30756,love
30757,worry
30758,other
30759,other
30760,other
30761,other
30762,other
30763,love
30764,worry
30765,other
30766,other
30767,happiness
30768,other
30769,other
30770,other
30771,happiness
30772,other
30773,other
30774,love
30775,other
30776,happiness
30777,happiness
30778,other
30779,love
30780,other
30781,other
30782,sadness
30783,other
30784,happiness
30785,other
30786,other
30787,other
30788,happiness
30789,other
30790,other
30791,happiness
30792,love
30793,other
30794,other
30795,sadness
30796,other
30797,happiness
30798,other
30799,happiness
30800,other
30801,other
30802,other
30803,other
30804,love
30805,happiness
30806,worry
30807,other
30808,other
30809,other
30810,happiness
30811,love
30812,happiness
30813,other
30814,other
30815,sadness
30816,love
30817,other
30818,other
30819,other
30820,other
30821,happiness
30822,happiness
30823,happiness
30824,happiness
30825,love
30826,love
30827,happiness
30828,happiness
30829,love
30830,other
30831,worry
30832,other
30833,other
30834,happiness
30835,worry
30836,other
30837,love
30838,other
30839,happiness
30840,other
30841,other
30842,other
30843,love
30844,love
30845,love
30846,other
30847,happiness
30848,other
30849,happiness
30850,happiness
30851,other
30852,love
30853,other
30854,happiness
30855,other
30856,other
30857,other
30858,other
30859,worry
30860,worry
30861,happiness
30862,worry
30863,love
30864,happiness
30865,other
30866,worry
30867,love
30868,worry
30869,happiness
30870,other
30871,other
30872,other
30873,other
30874,other
30875,other
30876,other
30877,happiness
30878,happiness
30879,happiness
30880,sadness
30881,other
30882,other
30883,love
30884,happiness
30885,other
30886,worry
30887,sadness
30888,other
30889,love
30890,other
30891,love
30892,love
30893,love
30894,love
30895,other
30896,other
30897,happiness
30898,love
30899,other
30900,happiness
30901,happiness
30902,other
30903,love
30904,sadness
30905,sadness
30906,love
30907,other
30908,other
30909,happiness
30910,other
30911,worry
30912,happiness
30913,other
30914,happiness
30915,love
30916,other
30917,happiness
30918,other
30919,love
30920,other
30921,love
30922,happiness
30923,happiness
30924,sadness
30925,happiness
30926,worry
30927,other
30928,other
30929,other
30930,happiness
30931,other
30932,love
30933,other
30934,other
30935,love
30936,other
30937,love
30938,love
30939,other
30940,worry
30941,other
30942,love
30943,other
30944,other
30945,other
30946,happiness
30947,love
30948,other
30949,other
30950,happiness
30951,other
30952,other
30953,love
30954,other
30955,other
30956,sadness
30957,other
30958,other
30959,other
30960,happiness
30961,other
30962,other
30963,love
30964,happiness
30965,happiness
30966,other
30967,other
30968,love
30969,other
30970,happiness
30971,other
30972,other
30973,worry
30974,happiness
30975,happiness
30976,other
30977,love
30978,worry
30979,happiness
30980,love
30981,other
30982,worry
30983,worry
30984,happiness
30985,other
30986,love
30987,happiness
30988,other
30989,happiness
30990,love
30991,other
30992,other
30993,love
30994,happiness
30995,other
30996,worry
30997,love
30998,happiness
30999,other
31000,love
31001,worry
31002,other
31003,happiness
31004,love
31005,other
31006,love
31007,happiness
31008,other
31009,happiness
31010,happiness
31011,other
31012,love
31013,other
31014,happiness
31015,other
31016,other
31017,other
31018,happiness
31019,worry
31020,other
31021,other
31022,other
31023,worry
31024,love
31025,other
31026,happiness
31027,other
31028,happiness
31029,other
31030,other
31031,happiness
31032,other
31033,happiness
31034,happiness
31035,happiness
31036,other
31037,other
31038,other
31039,happiness
31040,happiness
31041,happiness
31042,other
31043,other
31044,love
31045,happiness
31046,other
31047,worry
31048,happiness
31049,other
31050,other
31051,other
31052,love
31053,love
31054,other
31055,happiness
31056,other
31057,other
31058,happiness
31059,love
31060,other
31061,love
31062,other
31063,worry
31064,other
31065,sadness
31066,other
31067,other
31068,love
31069,other
31070,other
31071,love
31072,other
31073,other
31074,other
31075,love
31076,love
31077,love
31078,happiness
31079,happiness
31080,other
31081,happiness
31082,love
31083,happiness
31084,other
31085,happiness
31086,happiness
31087,worry
31088,other
31089,other
31090,happiness
31091,happiness
31092,worry
31093,other
31094,other
31095,love
31096,other
31097,worry
31098,other
31099,other
31100,other
31101,happiness
31102,other
31103,happiness
31104,other
31105,other
31106,happiness
31107,other
31108,worry
31110,worry
31111,other
31112,love
31113,love
31114,happiness
31115,happiness
31116,other
31117,happiness
31118,other
31119,other
31120,love
31121,worry
31122,happiness
31123,happiness
31124,sadness
31125,happiness
31126,other
31127,other
31128,worry
31129,other
31130,other
31131,worry
31132,other
31133,love
31134,other
31135,other
31136,other
31137,happiness
31138,other
31139,other
31140,love
31141,other
31142,love
31143,other
31144,other
31145,love
31146,worry
31147,other
31148,other
31149,worry
31150,love
31151,happiness
31152,other
31153,happiness
31154,happiness
31155,happiness
31156,love
31157,worry
31158,other
31159,other
31160,other
31161,sadness
31162,love
31163,other
31164,love
31165,other
31166,love
31167,other
31168,happiness
31169,happiness
31170,other
31171,happiness
31172,other
31173,happiness
31174,love
31175,happiness
31176,other
31177,worry
31178,other
31179,other
31180,other
31181,other
31182,other
31183,worry
31184,other
31185,happiness
31186,love
31187,other
31188,other
31189,worry
31190,other
31191,other
31192,happiness
31193,love
31194,other
31195,love
31196,love
31197,other
31198,other
31199,happiness
31200,other
31201,other
31202,love
31203,love
31204,other
31205,other
31206,other
31207,other
31208,other
31209,other
31210,worry
31211,worry
31212,other
31213,happiness
31214,other
31215,worry
31216,happiness
31217,worry
31218,happiness
31219,happiness
31220,happiness
31221,happiness
31222,other
31223,happiness
31224,love
31225,other
31226,happiness
31227,other
31228,other
31229,other
31230,other
31231,worry
31232,other
31233,other
31234,love
31235,worry
31236,other
31237,love
31238,happiness
31239,love
31240,happiness
31241,happiness
31242,worry
31243,other
31244,other
31245,other
31246,other
31247,other
31248,love
31249,worry
31250,other
31251,worry
31252,other
31253,other
31254,other
31255,other
31256,other
31257,other
31258,other
31259,other
31260,other
31261,other
31262,happiness
31263,other
31264,happiness
31265,sadness
31266,worry
31267,happiness
31268,other
31269,other
31270,happiness
31271,happiness
31272,other
31273,love
31274,other
31275,other
31276,other
31277,other
31278,other
31279,other
31280,happiness
31281,worry
31282,happiness
31283,sadness
31284,love
31285,other
31286,other
31287,other
31288,happiness
31289,love
31290,other
31291,other
31292,other
31293,sadness
31294,other
31295,love
31296,happiness
31297,sadness
31298,happiness
31299,worry
31300,happiness
31301,other
31302,love
31303,other
31304,other
31305,happiness
31306,other
31307,other
31308,worry
31309,other
31310,love
31311,love
31312,happiness
31313,happiness
31314,love
31315,happiness
31316,love
31317,other
31318,other
31319,other
31320,love
31321,other
31322,love
31323,worry
31324,other
31325,love
31326,other
31327,worry
31328,worry
31329,other
31330,other
31331,happiness
31332,other
31333,other
31334,other
31335,love
31336,happiness
31337,other
31338,love
31339,happiness
31340,other
31341,other
31342,worry
31343,other
31344,other
31345,other
31346,other
31347,happiness
31348,happiness
31349,other
31350,love
31351,worry
31352,love
31353,happiness
31354,other
31355,other
31356,worry
31357,happiness
31358,happiness
31359,other
31360,love
31361,other
31362,other
31363,other
31364,other
31365,other
31366,other
31367,other
31368,love
31369,happiness
31370,love
31371,other
31372,other
31373,love
31374,love
31375,other
31376,happiness
31377,worry
31378,other
31379,love
31380,love
31381,love
31382,happiness
31383,other
31384,happiness
31385,other
31386,happiness
31387,happiness
31388,other
31389,love
31390,other
31391,sadness
31392,worry
31393,happiness
31394,happiness
31395,worry
31396,happiness
31397,other
31398,happiness
31399,happiness
31400,other
31401,worry
31402,other
31403,other
31404,other
31405,happiness
31406,other
31407,happiness
31408,love
31409,other
31410,love
31411,happiness
31412,happiness
31413,happiness
31414,other
31415,worry
31416,other
31417,other
31418,love
31419,love
31420,other
31421,other
31422,other
31423,worry
31424,other
31425,happiness
31426,other
31427,other
31428,happiness
31429,happiness
31430,other
31431,worry
31432,other
31433,other
31434,other
31435,worry
31436,other
31437,worry
31438,sadness
31439,other
31440,other
31441,other
31442,love
31443,happiness
31444,worry
31445,love
31446,other
31447,other
31448,other
31449,other
31450,worry
31451,happiness
31452,happiness
31453,other
31454,love
31455,other
31456,happiness
31457,happiness
31458,love
31459,other
31460,other
31461,happiness
31462,love
31463,other
31464,other
31465,love
31466,other
31467,other
31468,happiness
31469,happiness
31470,other
31471,other
31472,other
31473,other
31474,other
31475,happiness
31476,love
31477,love
31478,other
31479,love
31480,other
31481,other
31482,happiness
31483,love
31484,other
31485,other
31486,other
31487,happiness
31488,happiness
31489,worry
31490,worry
31491,worry
31492,other
31493,love
31494,other
31495,other
31496,happiness
31497,worry
31498,other
31499,other
31500,happiness
31501,happiness
31502,happiness
31503,sadness
31504,other
31505,other
31506,love
31507,happiness
31508,other
31509,other
31510,other
31511,other
31512,worry
31513,other
31514,other
31515,other
31516,happiness
31517,other
31518,other
31519,love
31520,worry
31521,love
31522,love
31523,happiness
31524,love
31525,love
31526,happiness
31527,other
31528,other
31529,other
31530,worry
31531,love
31532,other
31533,happiness
31534,love
31535,other
31536,other
31537,other
31538,happiness
31539,other
31540,other
31541,other
31542,other
31543,happiness
31544,happiness
31545,other
31546,other
31547,love
31548,other
31549,happiness
31550,happiness
31551,other
31552,other
31553,happiness
31554,love
31555,love
31556,love
31557,other
31558,other
31559,other
31560,other
31561,happiness
31562,love
31563,love
31564,other
31565,other
31566,other
31567,love
31568,love
31569,happiness
31570,other
31571,other
31572,happiness
31573,happiness
31574,other
31575,other
31576,worry
31577,other
31578,other
31579,happiness
31580,other
31581,other
31582,other
31583,other
31584,happiness
31585,sadness
31586,other
31587,love
31588,other
31589,sadness
31590,happiness
31592,other
31593,worry
31594,other
31595,other
31596,other
31597,worry
31598,sadness
31599,other
31600,other
31601,other
31602,other
31603,happiness
31604,love
31605,other
31606,happiness
31607,other
31608,happiness
31609,happiness
31610,other
31611,love
31612,happiness
31613,love
31614,other
31615,happiness
31616,other
31617,other
31618,sadness
31619,happiness
31620,other
31621,other
31622,other
31623,happiness
31624,other
31625,love
31626,other
31627,other
31628,other
31629,other
31630,other
31631,love
31632,happiness
31633,love
31634,other
31635,worry
31636,happiness
31637,other
31638,happiness
31639,other
31640,other
31641,other
31642,worry
31643,love
31644,other
31645,worry
31646,worry
31647,love
31648,sadness
31649,happiness
31650,other
31651,worry
31652,other
31653,happiness
31654,other
31655,other
31656,other
31657,other
31658,love
31659,other
31660,happiness
31661,other
31662,other
31663,other
31664,other
31665,happiness
31666,other
31667,happiness
31668,other
31669,worry
31670,other
31671,happiness
31672,happiness
31673,other
31674,other
31675,worry
31676,other
31677,happiness
31678,other
31679,worry
31680,worry
31681,other
31682,happiness
31683,happiness
31684,happiness
31685,other
31686,other
31687,sadness
31688,other
31689,love
31690,worry
31691,other
31692,other
31693,other
31694,other
31695,happiness
31696,love
31697,worry
31698,other
31699,happiness
31700,other
31701,other
31702,other
31703,other
31704,other
31705,love
31706,happiness
31707,happiness
31708,other
31709,worry
31710,other
31711,happiness
31712,other
31713,love
31714,happiness
31715,worry
31716,worry
31717,happiness
31718,love
31719,other
31720,love
31721,love
31722,other
31723,love
31724,worry
31725,other
31726,happiness
31727,other
31728,other
31729,other
31730,other
31731,other
31732,happiness
31733,happiness
31734,other
31735,other
31736,other
31737,love
31738,love
31739,other
31740,worry
31741,happiness
31742,other
31743,other
31744,worry
31745,worry
31746,other
31747,other
31748,happiness
31749,happiness
31750,other
31751,happiness
31752,other
31753,other
31754,other
31755,happiness
31756,love
31757,other
31758,other
31759,other
31760,other
31761,other
31762,other
31763,happiness
31764,worry
31765,happiness
31766,sadness
31767,other
31768,happiness
31769,other
31770,other
31771,other
31772,other
31773,love
31774,other
31775,other
31776,other
31777,worry
31778,other
31779,happiness
31780,other
31781,happiness
31782,worry
31783,happiness
31784,other
31785,love
31786,other
31787,love
31788,other
31789,love
31790,other
31791,other
31792,love
31793,happiness
31794,other
31795,other
31796,happiness
31797,other
31798,other
31799,other
31800,other
31801,other
31802,worry
31803,other
31804,other
31805,love
31806,other
31807,happiness
31808,happiness
31809,worry
31810,love
31811,other
31812,love
31813,happiness
31814,happiness
31815,worry
31816,other
31817,other
31818,other
31819,other
31820,other
31821,other
31822,other
31823,worry
31824,other
31825,worry
31826,happiness
31827,happiness
31828,happiness
31829,happiness
31830,sadness
31831,happiness
31832,love
31833,other
31834,worry
31835,other
31836,happiness
31837,other
31838,other
31839,worry
31840,love
31841,worry
31842,other
31843,other
31844,other
31845,happiness
31846,other
31847,happiness
31848,happiness
31849,happiness
31850,other
31851,worry
31853,love
31854,other
31855,happiness
31856,other
31857,other
31858,other
31859,other
31860,other
31861,other
31862,worry
31863,other
31864,other
31865,love
31866,love
31867,other
31868,love
31869,other
31870,other
31871,other
31872,happiness
31873,love
31874,other
31875,love
31876,worry
31877,love
31878,love
31879,other
31880,worry
31881,happiness
31882,love
31883,love
31884,love
31885,happiness
31886,other
31887,happiness
31888,other
31889,worry
31890,love
31891,worry
31892,love
31893,other
31894,other
31895,other
31896,happiness
31897,worry
31898,other
31899,happiness
31900,happiness
31901,happiness
31902,other
31903,other
31904,worry
31905,sadness
31906,happiness
31907,other
31908,happiness
31909,love
31910,other
31911,love
31912,other
31913,happiness
31914,other
31915,other
31916,love
31917,happiness
31918,other
31919,happiness
31920,worry
31921,sadness
31922,other
31923,love
31924,love
31925,love
31926,happiness
31927,other
31928,love
31929,happiness
31930,other
31931,love
31932,happiness
31933,other
31934,happiness
31935,other
31936,other
31937,happiness
31938,worry
31939,other
31940,other
31941,love
31942,other
31943,other
31944,happiness
31945,worry
31946,love
31947,love
31948,other
31949,other
31950,worry
31951,worry
31952,other
31953,other
31954,other
31955,other
31956,worry
31957,other
31958,happiness
31959,other
31960,love
31961,happiness
31962,love
31963,love
31964,happiness
31965,other
31966,worry
31967,other
31968,other
31969,happiness
31970,happiness
31971,love
31972,happiness
31973,other
31974,happiness
31975,love
31976,other
31977,love
31978,love
31979,other
31980,worry
31981,other
31982,other
31983,other
31984,other
31985,other
31986,love
31987,worry
31988,other
31989,happiness
31990,other
31991,happiness
31992,worry
31993,other
31994,other
31995,worry
31996,other
31997,sadness
31998,other
31999,other
32000,other
32001,worry
32002,happiness
32003,other
32004,happiness
32005,other
32006,worry
32007,other
32008,sadness
32009,other
32010,love
32011,happiness
32012,other
32013,other
32014,happiness
32015,other
32016,happiness
32017,happiness
32018,other
32019,love
32020,other
32021,love
32022,other
32023,other
32024,other
32025,happiness
32026,other
32027,love
32028,love
32029,worry
32030,sadness
32031,happiness
32032,other
32033,happiness
32034,sadness
32035,other
32036,other
32037,worry
32038,happiness
32039,love
32040,happiness
32041,other
32042,other
32043,other
32044,worry
32045,other
32046,other
32047,happiness
32048,happiness
32049,other
32050,other
32051,sadness
32052,love
32053,worry
32054,other
32055,love
32056,happiness
32057,other
32058,worry
32059,other
32060,happiness
32061,worry
32062,worry
32063,other
32064,other
32065,other
32066,sadness
32067,love
32068,other
32069,love
32070,happiness
32071,love
32072,other
32073,love
32074,happiness
32075,worry
32076,other
32077,other
32078,other
32079,other
32080,sadness
32081,sadness
32082,love
32083,love
32084,other
32085,other
32086,happiness
32087,happiness
32088,happiness
32089,other
32090,love
32091,happiness
32092,other
32093,happiness
32094,worry
32095,other
32096,other
32097,love
32098,love
32099,other
32100,other
32101,other
32102,other
32103,love
32104,happiness
32105,other
32106,other
32107,worry
32108,other
32109,sadness
32110,worry
32111,happiness
32112,other
32113,sadness
32114,love
32115,happiness
32116,other
32117,other
32118,other
32119,happiness
32120,happiness
32121,other
32123,love
32124,other
32125,other
32126,love
32127,happiness
32128,love
32129,happiness
